Fault,Easting,Northing,ZTopLeft,ThicknessLeft1,ThicknessLeft2,ZTopRight,ThicknessRight1,ThicknessRight2,DipAzimuth,Dip,
mFS11_Fault_7,248525,593310,-2984.12,75.3837,150.892,-2825.1,75.1851,150.491,261.891,77.1752,
mFS11_Fault_7,248519,593350,-2986.11,75.4191,150.9655,-2827.51,75.2194,150.5622,261.965,77.0167,
mFS11_Fault_7,248513,593390,-2985.96,75.4531,151.0362,-2830.9,75.2542,150.6341,262.014,76.8864,
mFS11_Fault_7,248507,593430,-2981.59,75.4848,151.1018,-2834.65,75.2889,150.7059,262.182,76.7815,
mFS11_Fault_7,248503,593470,-2970.63,75.5126,151.1594,-2837.29,75.3227,150.7757,262.442,76.6859,
mFS11_Fault_7,248500,593511,-2952.41,75.5359,151.2083,-2837.88,75.355,150.8423,262.675,76.5861,
mFS11_Fault_7,248498,593551,-2928.36,75.5555,151.2496,-2835.67,75.3853,150.9053,262.861,76.4806,
mFS11_Fault_7,248498,593592,-2899.79,75.5718,151.2842,-2830.97,75.4138,150.9645,262.977,76.3701,
mFS11_Fault_88,253947,591952,-2852.19,71.3604,142.7494,-2845.04,71.3611,142.7519,243.767,84.4738,
mFS11_Fault_88,253936,591976,-2854.09,71.3636,142.7546,-2842.84,71.3651,142.7585,246.458,84.1992,
mFS11_Fault_88,253925,591999,-2857.08,71.3668,142.76,-2840.98,71.3689,142.765,244.61,83.9779,
mFS11_Fault_88,253914,592023,-2860.8,71.37,142.7654,-2839.57,71.3727,142.7715,245.603,83.6993,
mFS11_Fault_88,253903,592046,-2864.84,71.3732,142.771,-2838.73,71.3765,142.7781,244.992,83.4505,
mFS11_Fault_88,253892,592069,-2868.8,71.3766,142.7765,-2838.43,71.3804,142.785,244.944,83.1549,
mFS11_Fault_88,253881,592093,-2872.32,71.38,142.7821,-2838.56,71.3845,142.7917,244.853,82.8607,
mFS11_Fault_88,253870,592116,-2875.11,71.3834,142.7876,-2838.97,71.3884,142.7984,244.76,82.5727,
mFS11_Fault_88,253858,592139,-2876.98,71.3868,142.7934,-2839.51,71.3923,142.8053,244.666,82.2956,
mFS11_Fault_88,253847,592163,-2877.8,71.3904,142.7994,-2840.08,71.3963,142.8122,244.514,82.0385,
mFS11_Fault_88,253836,592186,-2877.53,71.394,142.8053,-2840.61,71.4004,142.819,244.432,81.806,
mFS11_Fault_88,253825,592210,-2876.29,71.3977,142.8112,-2841.14,71.4045,142.8258,244.191,81.6081,
mFS11_Fault_88,253814,592233,-2874.39,71.4014,142.8175,-2841.64,71.4085,142.8327,244.103,81.4473,
mFS11_Fault_88,253802,592256,-2872.24,71.4051,142.8238,-2842.08,71.4124,142.8395,243.744,81.3372,
mFS11_Fault_88,253791,592280,-2870.23,71.4088,142.83,-2842.37,71.4165,142.8464,243.682,81.278,
mFS11_Fault_88,253780,592303,-2868.49,71.4125,142.8364,-2842.43,71.4205,142.8534,243.313,81.2801,
mFS11_Fault_88,253768,592326,-2867.05,71.4163,142.8427,-2842.23,71.4244,142.8601,243.283,81.3424,
mFS11_Fault_88,253757,592349,-2865.77,71.4199,142.8491,-2841.77,71.4283,142.867,243.187,81.4515,
mFS11_Fault_88,253745,592373,-2864.45,71.4237,142.8557,-2841.06,71.4324,142.8742,243.179,81.608,
mFS11_Fault_88,253734,592396,-2862.9,71.4276,142.8623,-2840.15,71.4364,142.8814,243.213,81.7939,
mFS11_Fault_88,253722,592419,-2861.09,71.4313,142.869,-2839.14,71.4404,142.8883,243.178,82.0108,
mFS11_Fault_88,253711,592442,-2859.12,71.4351,142.8759,-2838.12,71.4445,142.8958,243.106,82.2511,
mFS11_Fault_88,253699,592465,-2857.31,71.4391,142.883,-2837.22,71.4485,142.9032,243.051,82.514,
mFS11_Fault_88,253687,592489,-2855.98,71.443,142.8899,-2836.6,71.4526,142.9105,242.985,82.7905,
mFS11_Fault_88,253676,592512,-2855.33,71.4469,142.8969,-2836.42,71.4567,142.9178,243.003,83.0751,
mFS11_Fault_88,253664,592535,-2855.37,71.4509,142.9041,-2836.78,71.4608,142.9253,243.029,83.361,
mFS11_Fault_88,253652,592558,-2855.9,71.4548,142.9114,-2837.7,71.4649,142.9329,242.97,83.6602,
mFS11_Fault_88,253640,592581,-2856.62,71.4589,142.9187,-2839.17,71.4692,142.9406,243.309,83.9437,
mFS11_Fault_88,253629,592604,-2857.2,71.4632,142.9262,-2841.23,71.4735,142.9484,243.933,84.139,
mFS11_Fault_88,253617,592627,-2857.45,71.4674,142.934,-2843.84,71.4777,142.9561,242.789,84.3904,
mFS11_Fault_88,253605,592650,-2857.42,71.4716,142.9418,-2846.86,71.482,142.964,244.92,84.5541,
mFS11_Fault_88,253594,592673,-2857.43,71.476,142.9498,-2850.14,71.4863,142.9722,241.797,84.8049,
mFS11_Fault_92,254785,589028,-2760.99,70.3269,140.7818,-2772.26,70.2986,140.7155,264.465,76.0236,
mFS11_Fault_92,254775,589087,-2779.21,70.3717,140.8843,-2788.39,70.3371,140.8073,263.681,76.6314,
mFS11_Fault_92,254764,589146,-2793.69,70.4185,140.9857,-2798.41,70.3774,140.8971,261.798,77.8051,
mFS11_Fault_92,254752,589207,-2802.77,70.467,141.0856,-2804.81,70.4216,140.9896,259.145,79.2303,
mFS11_Fault_92,254738,589266,-2807.6,70.5158,141.1826,-2808.88,70.4681,141.0832,256.673,80.3273,
mFS11_Fault_92,254724,589323,-2810.07,70.5638,141.2763,-2811.41,70.5149,141.1752,255.526,80.558,
mFS11_Fault_92,254710,589378,-2811.67,70.6103,141.3653,-2812.9,70.5605,141.2632,256.117,79.8605,
mFS11_Fault_92,254697,589433,-2813.17,70.6544,141.4476,-2813.6,70.6035,141.3441,258.076,78.6418,
mFS11_Fault_92,254687,589488,-2814.81,70.6949,141.5212,-2813.64,70.6429,141.416,260.806,77.3869,
mFS11_Fault_92,254679,589543,-2816.62,70.731,141.5852,-2813.18,70.678,141.4783,263.697,76.4943,
mFS11_Fault_92,254674,589599,-2818.72,70.7627,141.6396,-2812.52,70.7089,141.5312,266.589,76.0619,
mFS11_Fault_92,254672,589656,-2821.3,70.7902,141.684,-2812.02,70.7358,141.5752,269.78,76.003,
mFS11_Fault_92,254673,589713,-2824.54,70.8132,141.7188,-2812.07,70.7589,141.6104,273.091,76.4267,
mFS11_Fault_92,254677,589770,-2828.4,70.8312,141.7438,-2813.07,70.7775,141.6367,276.668,77.0565,
mFS11_Fault_92,254685,589827,-2832.59,70.8433,141.7587,-2815.15,70.7907,141.6538,280.902,77.4023,
mFS11_Fault_92,254697,589883,-2836.72,70.849,141.7634,-2818,70.798,141.6615,285.389,77.396,
mFS11_Fault_92,254713,589938,-2840.54,70.8492,141.7603,-2821.01,70.7998,141.6612,288.771,77.4091,
mFS11_Fault_92,254732,589991,-2843.91,70.8462,141.7524,-2823.68,70.798,141.6562,290.372,77.6721,
mFS11_Fault_92,254751,590044,-2846.83,70.8422,141.7435,-2825.69,70.7952,141.6498,290.566,78.2106,
mFS11_Fault_92,254770,590098,-2849.44,70.8383,141.7352,-2826.88,70.7926,141.6441,290.384,78.875,
mFS11_Fault_92,254790,590151,-2851.9,70.835,141.728,-2827.23,70.7905,141.6394,290.783,79.4067,
mFS11_Fault_92,254810,590204,-2854.16,70.8321,141.7225,-2826.77,70.7886,141.6358,291.245,79.7946,
mFS11_Fault_92,254830,590257,-2856.07,70.83,141.7194,-2825.7,70.7874,141.6347,290.402,80.1736,
mFS11_Fault_92,254849,590311,-2857.46,70.83,141.7217,-2824.27,70.7883,141.6386,287.513,80.6672,
mFS11_Fault_92,254863,590366,-2858.18,70.8337,141.7323,-2822.75,70.7928,141.651,282.215,81.3976,
mFS11_Fault_92,254872,590421,-2858.19,70.8425,141.753,-2821.41,70.8027,141.6735,275.001,82.4429,
mFS11_Fault_92,254875,590478,-2857.56,70.856,141.7821,-2820.36,70.8175,141.7052,270.09,83.0781,
mFS11_Fault_92,254874,590535,-2856.41,70.8724,141.8162,-2819.54,70.8354,141.7423,267.438,83.3718,
mFS11_Fault_92,254871,590591,-2854.84,70.8901,141.8518,-2818.84,70.8547,141.7813,267.037,83.2194,
mFS11_Fault_92,254869,590648,-2852.91,70.9079,141.8871,-2818.22,70.8741,141.8202,267.676,82.9058,
mFS11_Fault_92,254867,590705,-2850.87,70.9253,141.9213,-2817.76,70.8932,141.858,268.239,82.6862,
mFS11_Fault_92,254865,590762,-2849.23,70.9424,141.955,-2817.76,70.9121,141.8949,268.625,82.6024,
mFS11_Fault_92,254864,590819,-2848.44,70.9594,141.9881,-2818.43,70.9309,141.9315,268.903,82.6694,
mFS11_Fault_92,254863,590876,-2848.7,70.9763,142.0208,-2819.75,70.9495,141.9673,269.661,82.7852,
mFS11_Fault_92,254863,590933,-2850.24,70.9929,142.0526,-2821.73,70.9674,142.0019,271.39,82.8096,
mFS11_Fault_92,254866,590989,-2853.14,71.0087,142.0828,-2824.35,70.9844,142.0349,273.967,82.6541,
mFS11_Fault_92,254871,591046,-2857.25,71.0235,142.1114,-2827.59,71.0003,142.0658,276.902,82.3439,
mFS11_Fault_92,254878,591103,-2862.29,71.0373,142.1381,-2831.56,71.0151,142.0945,279.621,81.9745,
mFS11_Fault_92,254888,591159,-2867.85,71.0504,142.1633,-2836.34,71.0291,142.1214,281.924,81.5822,
mFS11_Fault_92,254900,591215,-2873.26,71.0628,142.1875,-2841.89,71.0424,142.1469,283.944,81.1691,
mFS11_Fault_92,254914,591270,-2877.72,71.0745,142.2102,-2848.01,71.0547,142.1712,285.736,80.7344,
mFS11_Fault_92,254929,591324,-2880.54,71.0853,142.2313,-2854.16,71.0662,142.1936,287.576,80.2542,
mFS11_Fault_92,254947,591378,-2881.39,71.0951,142.2506,-2859.46,71.0765,142.2138,289.582,79.7067,
mFS11_Fault_92,254966,591432,-2880.4,71.1038,142.2677,-2862.76,71.0853,142.2316,291.607,79.1388,
mFS11_Fault_92,254988,591484,-2877.99,71.1115,142.283,-2862.75,71.0928,142.2466,293.482,78.6462,
mFS11_Fault_92,255012,591536,-2874.48,71.1185,142.2971,-2859.36,71.0992,142.2593,294.932,78.2775,
mFS11_Fault_92,255038,591587,-2870.31,71.1251,142.3105,-2854.65,71.1049,142.2709,296.061,78.0413,
mFS11_Fault_92,255064,591637,-2866.49,71.1324,142.3248,-2851.13,71.111,142.2832,296.706,77.8896,
mFS11_Fault_92,255090,591688,-2864.75,71.1415,142.3426,-2850.01,71.119,142.2992,296.593,77.7161,
mFS12_Fault_38,258086,592386,-2790.42,72.1716,144.2251,-2789.61,72.2015,144.285,36.826,82.0446,
mFS12_Fault_38,258114,592366,-2788.94,72.1279,144.1488,-2792.34,72.1586,144.2102,32.1102,73.0409,
mFS12_Fault_38,258148,592351,-2786.38,72.0839,144.0722,-2794.84,72.1161,144.1364,14.501,68.8148,
mFS12_Fault_38,258187,592345,-2783.02,72.0447,144.0013,-2796.84,72.0789,144.069,2.37827,68.8449,
mFS12_Fault_38,258228,592342,-2779.36,72.0096,143.9341,-2798.2,72.0458,144.0057,5.01212,68.3078,
mFS12_Fault_38,258268,592337,-2775.91,71.9754,143.8656,-2798.92,72.0133,143.9404,8.46828,68.6202,
mFS12_Fault_38,258307,592328,-2773.11,71.9418,143.7944,-2799.01,71.9807,143.8714,13.8011,70.0664,
mFS12_Fault_38,258345,592317,-2771.27,71.9082,143.7208,-2798.46,71.9474,143.7984,18.3141,72.6457,
mFS12_Fault_38,258383,592304,-2770.56,71.8757,143.6482,-2797.28,71.9147,143.7254,17.6768,75.841,
mFS12_Fault_38,258423,592298,-2770.99,71.8495,143.5871,-2795.54,71.8878,143.6628,1.06541,79.0869,
mFS12_Fault_38,258461,592306,-2772.46,71.8369,143.5515,-2793.44,71.8741,143.6252,336.82,82.8541,
mFS12_Fault_38,258495,592327,-2774.72,71.8381,143.5445,-2791.19,71.8743,143.6161,319.878,85.7208,
mFS12_Fault_38,258526,592353,-2777.32,71.8457,143.5517,-2788.97,71.881,143.6217,318.862,86.5733,
mFS12_Fault_38,258558,592378,-2779.66,71.8518,143.5565,-2786.88,71.8865,143.6254,325.876,86.8624,
mFS12_Fault_38,258592,592400,-2781.21,71.8539,143.552,-2784.93,71.8883,143.6203,328.876,88.0149,
mFS12_Fault_75,261685,588944,-2798.45,65.152,129.9706,-2788.51,65.0792,129.8207,217.159,88.8747,
mFS12_Fault_75,261624,588990,-2798.67,65.272,130.2173,-2793.86,65.203,130.0752,217.667,89.3185,
mFS12_Fault_75,261564,589039,-2798.25,65.396,130.4693,-2798.81,65.331,130.3353,219.875,89.4203,
mFS12_Fault_75,261505,589091,-2797.57,65.5224,130.7244,-2803.04,65.4611,130.5977,222.88,89.5247,
mFS12_Fault_75,261448,589147,-2797.27,65.6504,130.9817,-2806.67,65.592,130.8609,226.546,89.707,
mFS12_Fault_75,261396,589205,-2797.94,65.7795,131.2402,-2809.86,65.7233,131.1234,49.6449,89.6803,
mFS12_Fault_75,261346,589267,-2799.73,65.9093,131.499,-2812.75,65.8544,131.3846,52.6752,88.9163,
mFS12_Fault_75,261299,589331,-2802.31,66.0392,131.7577,-2815.7,65.9854,131.6449,55.0307,87.9221,
mFS12_Fault_75,261255,589397,-2805.17,66.1691,132.0154,-2818.97,66.1161,131.9042,57.6153,87.1284,
mFS12_Fault_75,261214,589465,-2807.77,66.2986,132.2714,-2822.64,66.2466,132.1621,59.6553,86.2948,
mFS12_Fault_75,261176,589534,-2809.65,66.4274,132.5252,-2826.56,66.3766,132.4182,61.6909,85.4738,
mFS12_Fault_75,261140,589604,-2810.57,66.5554,132.7768,-2830.55,66.5059,132.672,63.6696,84.6353,
mFS12_Fault_75,261106,589675,-2810.53,66.6827,133.0262,-2834.28,66.6343,132.9237,65.2467,83.686,
mFS12_Fault_75,261074,589746,-2809.77,66.8094,133.2747,-2837.22,66.762,133.1738,66.2557,82.5987,
mFS12_Fault_75,261043,589818,-2808.79,66.9356,133.5226,-2838.93,66.8889,133.4224,66.7302,81.3821,
mFS12_Fault_75,261014,589890,-2808.17,67.0609,133.769,-2838.99,67.0142,133.6686,68.797,80.4139,
mFS12_Fault_75,260988,589963,-2808.13,67.1841,134.0111,-2837.14,67.1373,133.9104,73.4481,79.8809,
mFS12_Fault_75,260967,590038,-2808.34,67.306,134.2501,-2833.33,67.2589,134.1486,75.1537,78.9309,
mFS12_Fault_75,260948,590113,-2808.41,67.4278,134.4872,-2827.69,67.3801,134.3849,77.2055,77.8564,
mFS12_Fault_75,260930,590189,-2808.06,67.5481,134.7196,-2820.66,67.5001,134.6168,78.5998,76.7564,
mFS12_Fault_75,260915,590260,-2807.01,67.6645,134.9324,-2813.29,67.6165,134.8302,77.6597,76.031,
mFS12_Fault_87,260871,587565,-2832.67,64.4608,128.6112,-2827.49,64.3936,128.471,49.3653,89.9741,
mFS12_Fault_87,260816,587629,-2841.53,64.5852,128.865,-2827.48,64.5192,128.727,229.351,90,
mFS12_Fault_87,260760,587695,-2851.93,64.7103,129.1205,-2829.25,64.6456,128.9849,230.187,90,
mFS12_Fault_87,260707,587761,-2861,64.8343,129.3739,-2831.85,64.7709,129.2408,51.6166,90,
mFS12_Fault_87,260655,587829,-2866.34,64.9565,129.6238,-2834.63,64.8944,129.4932,233.432,90,
mFS12_Fault_87,260607,587899,-2866.43,65.0761,129.8684,-2836.77,65.0154,129.7405,58.0523,90,
mFS12_Fault_87,260566,587974,-2861.35,65.1921,130.1053,-2836.53,65.1329,129.9799,245.017,90,
mFS12_Fault_87,260533,588052,-2852.56,65.3046,130.3344,-2833.74,65.2467,130.2115,69.0225,90,
mFS12_Fault_87,260503,588132,-2841.79,65.4151,130.5592,-2830.04,65.3585,130.4387,250.146,90,
mFS12_Fault_87,260473,588212,-2831,65.5251,130.7829,-2826.7,65.47,130.6652,248.437,90,
mFS12_Fault_87,260440,588291,-2822.78,65.6349,131.0062,-2824.18,65.5811,130.8911,66.0132,89.9981,
mFS13_Fault_18,260036,578868,-2643.6,50.5332,100.9926,-2644.97,50.3959,100.7138,92.791,74.9395,
mFS13_Fault_18,260039,578912,-2644.53,50.6036,101.1325,-2646.34,50.4686,100.8591,94.5897,74.3359,
mFS13_Fault_18,260043,578955,-2644.61,50.67,101.2664,-2646.76,50.538,100.9994,96.0995,74.0328,
mFS13_Fault_18,260047,578999,-2643.41,50.7358,101.3993,-2646.29,50.6068,101.1382,94.9259,73.4138,
mFS13_Fault_18,260050,579043,-2641.1,50.8032,101.535,-2645.29,50.6768,101.2789,92.7617,72.5985,
mFS13_Fault_18,260049,579086,-2636.2,50.8732,101.6757,-2640.88,50.7503,101.4272,90.1923,71.8293,
mFS13_Fault_18,260046,579134,-2630.11,50.9501,101.8297,-2636.4,50.8306,101.5892,87.1185,70.917,
mFS13_Fault_18,260042,579186,-2625.28,51.0309,101.9916,-2635.91,50.9141,101.7576,86.2553,70.1339,
mFS13_Fault_18,260039,579238,-2622.12,51.1085,102.148,-2637.98,50.9946,101.9209,87.2417,69.5583,
mFS13_Fault_18,260038,579290,-2621.45,51.1807,102.2949,-2641.12,51.0709,102.0764,88.4442,69.0934,
mFS13_Fault_18,260038,579342,-2622.7,51.248,102.4328,-2645.49,51.143,102.2241,89.5885,68.7417,
mFS13_Fault_18,260040,579394,-2625.17,51.3116,102.5641,-2650.91,51.2115,102.3659,90.9863,68.5907,
mFS13_Fault_18,260043,579446,-2628.01,51.3712,102.6888,-2656.62,51.2769,102.5021,92.4784,68.7226,
mFS13_Fault_18,260047,579498,-2630.6,51.4278,102.8081,-2660.32,51.3406,102.6353,93.9031,69.1408,
mFS13_Fault_18,260052,579549,-2632.93,51.4833,102.9252,-2660.83,51.4038,102.7685,94.8599,69.7611,
mFS13_Fault_18,260057,579601,-2635.23,51.5383,103.0412,-2660.04,51.4667,102.9009,95.1513,70.4154,
mFS13_Fault_18,260062,579652,-2638.42,51.5936,103.1581,-2659.33,51.53,103.0338,95.1708,71.0112,
mFS13_Fault_18,260067,579704,-2642.78,51.6486,103.2741,-2659.36,51.5929,103.1656,95.0818,71.5362,
mFS13_Fault_18,260073,579756,-2647.81,51.7036,103.3898,-2660.63,51.6556,103.2965,94.735,72.04,
mFS13_Fault_18,260079,579807,-2654.72,51.7595,103.5064,-2663.33,51.7194,103.4283,95.4706,72.3423,
mFS13_Fault_18,260085,579858,-2664.21,51.8163,103.6227,-2667.27,51.7836,103.5599,93.8135,72.6458,
mFS13_Fault_2,262242,580690,-2751.63,54.8159,109.2046,-2745.9,55.02,109.8223,206.009,73.896,
mFS13_Fault_2,262327,580651,-2752.13,54.5737,108.7341,-2737.81,54.8278,109.41,205.388,72.2173,
mFS13_Fault_2,262413,580613,-2752.33,54.3492,108.3053,-2730.95,54.6472,109.0136,203.641,70.1451,
mFS13_Fault_2,262502,580575,-2751.7,54.1404,107.9372,-2727.03,54.4493,108.6128,204.432,69.2725,
mFS13_Fault_2,262589,580531,-2750.68,53.9685,107.6512,-2726.55,54.2606,108.2566,209.44,70.5145,
mFS13_Fault_2,262675,580483,-2751.2,53.8436,107.4621,-2729.89,54.1014,107.9804,207.944,70.8411,
mFS13_Fault_2,262762,580436,-2755.23,53.785,107.3954,-2738.86,54.0024,107.824,204.614,70.1998,
mFS13_Fault_23,261324,585182,-2850.47,61.1212,121.959,-2860.19,61.033,121.7871,63.475,82.7166,
mFS13_Fault_23,261286,585259,-2850.96,61.2746,122.2549,-2863.72,61.1861,122.0819,63.6716,83.3711,
mFS13_Fault_23,261248,585337,-2852.14,61.4296,122.5537,-2867.75,61.3404,122.3791,64.1903,84.0621,
mFS13_Fault_23,261212,585415,-2853.91,61.5838,122.851,-2871.78,61.4938,122.6747,65.6759,84.5425,
mFS13_Fault_23,261178,585494,-2855.98,61.7364,123.1448,-2874.88,61.6458,122.9671,67.7918,84.5658,
mFS13_Fault_23,261147,585575,-2857.72,61.8878,123.4347,-2876,61.7969,123.2562,69.0178,83.7425,
mFS13_Fault_23,261114,585655,-2858.29,62.0394,123.7236,-2874.48,61.9487,123.5452,67.3625,82.1416,
mFS13_Fault_23,261080,585735,-2857.14,62.191,124.0127,-2870.11,62.1013,123.8361,66.2743,79.8857,
mFS13_Fault_23,261045,585814,-2854.05,62.3393,124.2979,-2863.4,62.2513,124.1244,67.2526,77.3874,
mFS13_Fault_43,260080,579107,-2640.88,50.7503,101.4272,-2636.4,50.8306,101.5892,2.1738,86.8069,
mFS13_Fault_43,260144,579105,-2641.86,50.6432,101.2088,-2638.99,50.7258,101.376,2.09484,86.678,
mFS13_Fault_43,260209,579103,-2642.29,50.5424,101.0067,-2641.78,50.6264,101.1775,1.69928,86.6252,
mFS13_Fault_43,260274,579101,-2642.6,50.4474,100.8213,-2644.24,50.5333,100.9957,1.09498,86.5743,
mFS13_Fault_43,260339,579100,-2642.66,50.3611,100.6549,-2646.34,50.4486,100.8331,0.494469,86.4458,
mFS13_Fault_43,260404,579100,-2642.43,50.2842,100.5083,-2648.06,50.3732,100.6905,359.826,86.3111,
mFS13_Fault_43,260468,579101,-2641.98,50.2161,100.3822,-2649.35,50.3068,100.5686,359.11,86.1406,
mFS13_Fault_43,260532,579102,-2641.37,50.1571,100.2777,-2650.15,50.2502,100.4687,358.18,85.9622,
mFS13_Fault_43,260596,579105,-2640.58,50.1084,100.1966,-2650.44,50.2045,100.3929,356.664,85.8559,
mFS13_Fault_43,260659,579110,-2639.46,50.0714,100.14,-2650.2,50.1702,100.3422,354.882,85.6586,
mFS13_Fault_43,260721,579116,-2637.95,50.0457,100.1076,-2649.56,50.1473,100.3161,353.703,85.1383,
mFS13_Fault_43,260784,579123,-2636.28,50.0302,100.0956,-2648.81,50.1348,100.3099,353.428,84.374,
mFS13_Fault_43,260846,579130,-2634.82,50.0234,100.0992,-2648.42,50.1313,100.3185,353.827,83.6111,
mFS13_Fault_43,260907,579136,-2634.07,50.0242,100.1145,-2649,50.1351,100.3389,354.384,83.0606,
mFS13_Fault_43,260968,579142,-2634.54,50.0312,100.14,-2651.21,50.1445,100.3701,354.854,82.6392,
mFS13_Fault_43,261031,579148,-2636.83,50.0441,100.177,-2655.56,50.16,100.4126,355.043,82.3787,
mFS13_Fault_43,261096,579154,-2641.56,50.063,100.2263,-2662.15,50.1819,100.4657,355.007,82.2656,
mFS13_Fault_43,261164,579162,-2648.95,50.0882,100.2859,-2671.06,50.2095,100.5274,354.924,82.2182,
mFS13_Fault_43,261233,579169,-2658.99,50.1189,100.3529,-2682.63,50.2413,100.5943,354.937,82.1383,
mFS13_Fault_43,261305,579178,-2671.59,50.1534,100.4229,-2696.8,50.2753,100.6599,354.97,82.0652,
mFS13_Fault_43,261379,579186,-2686.98,50.1895,100.4901,-2712.82,50.3081,100.7165,355.023,81.9915,
mFS13_Fault_43,261452,579195,-2705.18,50.2236,100.5482,-2728.69,50.335,100.7569,355.059,81.9402,
mFS13_Fault_43,261520,579203,-2724.58,50.2515,100.5907,-2741.69,50.3522,100.777,355.04,81.9275,
mFS13_Fault_43,261579,579210,-2741.41,50.2681,100.6111,-2750.34,50.358,100.7761,355.086,81.8647,
mFS13_Fault_48,260870,576526,-2780.08,45.2472,90.5046,-2811.12,45.3042,90.626,6.38658,83.5583,
mFS13_Fault_48,260942,576521,-2791.13,45.3339,90.6767,-2845.31,45.395,90.806,5.68919,84.2085,
mFS13_Fault_48,261013,576515,-2795.62,45.4274,90.8623,-2869.63,45.4916,90.9977,7.9291,84.9274,
mFS13_Fault_48,261083,576502,-2793.04,45.5244,91.0551,-2877.7,45.5903,91.1933,13.427,85.5084,
mFS13_Fault_48,261150,576481,-2785.51,45.6216,91.2486,-2869.66,45.6877,91.3862,20.1299,85.9608,
mFS13_Fault_48,261216,576452,-2775.98,45.717,91.4387,-2852.37,45.7823,91.5738,24.9663,86.2053,
mFS13_Fault_48,261279,576420,-2766.89,45.8107,91.6257,-2833.92,45.8742,91.7564,26.7115,86.2585,
mFS13_Fault_48,261343,576388,-2759.88,45.9044,91.813,-2818.7,45.9634,91.9339,26.5924,86.2152,
mFS13_Fault_48,261406,576355,-2756.08,45.9964,91.9971,-2806.39,46.0491,92.1047,25.9817,86.1534,
mFS13_Fault_48,261470,576324,-2753.61,46.0819,92.1686,-2795.53,46.1295,92.2653,25.7664,86.1058,
mFS13_Fault_49,260072,576522,-2761.68,44.9572,89.9134,-2768.79,45.0095,90.0214,14.6757,89.9953,
mFS13_Fault_49,260135,576506,-2775.31,44.9179,89.8354,-2759.57,44.9696,89.9428,14.6959,90,
mFS13_Fault_49,260198,576489,-2785.8,44.8874,89.7747,-2749.87,44.9385,89.8803,15.0413,90,
mFS13_Fault_49,260261,576472,-2792.68,44.8652,89.7307,-2741.17,44.9149,89.833,15.2126,90,
mFS13_Fault_49,260325,576455,-2794.76,44.853,89.7065,-2734.79,44.9004,89.8039,193.99,90,
mFS13_Fault_49,260388,576440,-2789.69,44.8522,89.7048,-2730.74,44.898,89.799,12.1668,90,
mFS13_Fault_49,260453,576427,-2774.43,44.8629,89.7261,-2728.49,44.9081,89.8191,10.8257,90,
mFS13_Fault_49,260517,576415,-2749.8,44.8853,89.7707,-2727.55,44.9291,89.8613,10.6797,90,
mFS13_Fault_49,260581,576403,-2724.13,44.9185,89.8371,-2726.32,44.9612,89.9254,190.982,90,
mFS13_Fault_49,260645,576390,-2705.6,44.9621,89.9238,-2724,45.0048,90.0125,191.364,90,
mFS13_Fault_49,260710,576377,-2697.08,45.0158,90.0307,-2723.38,45.0589,90.1207,191.852,90,
mFS13_Fault_49,260774,576363,-2697.3,45.0786,90.1557,-2728.9,45.1223,90.2476,192.441,90,
mFS13_Fault_49,260838,576348,-2705.04,45.1499,90.2967,-2738.58,45.196,90.3943,193.011,89.963,
mFS13_Fault_49,260903,576333,-2720.57,45.2275,90.4505,-2747.33,45.2784,90.5577,14.1879,89.9935,
mFS13_Fault_49,260966,576316,-2734.81,45.3097,90.6146,-2753.59,45.3662,90.7326,15.1178,89.6891,
mFS13_Fault_49,261029,576299,-2738.72,45.3968,90.7889,-2756.01,45.4581,90.9161,15.8012,89.1967,
mFS13_Fault_49,261092,576281,-2733.64,45.4875,90.9711,-2754.07,45.5522,91.1043,16.4252,88.5452,
mFS13_Fault_49,261155,576262,-2725.5,45.5804,91.1584,-2748.86,45.6464,91.2933,16.8517,87.7597,
mFS13_Fault_49,261217,576243,-2719.27,45.6747,91.3489,-2741.72,45.7401,91.4816,16.8998,86.9396,
mFS13_Fault_52,259096,576268,-2613.23,47.0651,94.1756,-2596.06,47.1261,94.2958,196.61,79.8531,
mFS13_Fault_52,259166,576246,-2609.44,46.8412,93.7256,-2599.71,46.9016,93.8445,199.203,79.502,
mFS13_Fault_52,259235,576223,-2610.57,46.6208,93.2795,-2605.93,46.6785,93.3938,196.884,79.2065,
mFS13_Fault_52,259306,576206,-2613.58,46.4075,92.8463,-2609.14,46.46,92.9494,188.689,78.4308,
mFS13_Fault_52,259377,576200,-2615.85,46.2005,92.4267,-2607.1,46.2442,92.5122,181.477,77.3322,
mFS13_Fault_52,259449,576200,-2616.41,45.9938,92.0105,-2601.83,46.0254,92.0726,179.396,76.346,
mFS13_Fault_52,259521,576201,-2615.63,45.7845,91.5922,-2595.37,45.8024,91.6272,180.706,75.8589,
mFS13_Fault_52,259594,576199,-2614.24,45.5795,91.181,-2589.08,45.5859,91.1938,183.891,75.7509,
mFS13_Fault_52,259667,576194,-2611.78,45.3893,90.7984,-2583.26,45.3881,90.7962,187.08,75.9298,
